file,source,title,creator,creator_url,license,license_url,landing_url,url,query,width,height,bottles_detected,kept
90de2b88a1a0.jpg,wikimedia-commons,File:The liquor book (IA liquorboo00bate).pdf,"Bates, Charles Austin, 1866- [from old catalog] ed",,Public domain,,https://commons.wikimedia.org/wiki/File:The_liquor_book_(IA_liquorboo00bate).pdf,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4d/The_liquor_book_%28IA_liquorboo00bate%29.pdf/page1-500px-The_liquor_book_%28IA_liquorboo00bate%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,liquor bottle shelf,500,772,,no
4f892875c521.jpg,wikimedia-commons,"File:Two shelves full of liquor bottles (Portland, Oregon - 2014).jpg",Visitor7,,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"https://commons.wikimedia.org/wiki/File:Two_shelves_full_of_liquor_bottles_(Portland,_Oregon_-_2014).jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Two_shelves_full_of_liquor_bottles_%28Portland%2C_Oregon_-_2014%29.jpg/1280px-Two_shelves_full_of_liquor_bottles_%28Portland%2C_Oregon_-_2014%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,liquor bottle shelf,1280,853,27,yes
ae21db92ec69.jpg,openverse/flickr,Bletchley Park House - Mansion - Bar,ell brown,https://www.flickr.com/photos/39415781@N06,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/39415781@N06/5105300499,https://live.staticflickr.com/1379/5105300499_ae48dda779_b.jpg,home bar shelf,1024,768,,no
d87167ff191e.jpg,wikimedia-commons,File:A lay of Norwich - Shavings from the shelf (and) Aschamica (IA layofnorwichshav00jame).pdf,"James, Arthur C",,Public domain,,https://commons.wikimedia.org/wiki/File:A_lay_of_Norwich_-_Shavings_from_the_shelf_(and)_Aschamica_(IA_layofnorwichshav00jame).pdf,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/A_lay_of_Norwich_-_Shavings_from_the_shelf_%28and%29_Aschamica_%28IA_layofnorwichshav00jame%29.pdf/page1-960px-A_lay_of_Norwich_-_Shavings_from_the_shelf_%28and%29_Aschamica_%28IA_layofnorwichshav00jame%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,960,1388,,no
4f61e3ad819b.jpg,wikimedia-commons,File:A librarian's open shelf- essays on various subjects (IA librariansopen00bostrich).pdf,"Bostwick, Arthur Elmore, 1860-1942",,Public domain,,https://commons.wikimedia.org/wiki/File:A_librarian%27s_open_shelf-_essays_on_various_subjects_(IA_librariansopen00bostrich).pdf,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/A_librarian%27s_open_shelf-_essays_on_various_subjects_%28IA_librariansopen00bostrich%29.pdf/page1-500px-A_librarian%27s_open_shelf-_essays_on_various_subjects_%28IA_librariansopen00bostrich%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,500,850,,no
9575d9df2653.jpg,wikimedia-commons,File:Home as Found (IA homeasfound00coop).pdf,"Cooper, James Fenimore, 1789-1851",,Public domain,,https://commons.wikimedia.org/wiki/File:Home_as_Found_(IA_homeasfound00coop).pdf,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/Home_as_Found_%28IA_homeasfound00coop%29.pdf/page1-960px-Home_as_Found_%28IA_homeasfound00coop%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,960,1524,,no
e41af0b86140.jpg,wikimedia-commons,"File:Ladies' Home Journal Vol.12 No.04 (March, 1895).pdf",various,,Public domain,,"https://commons.wikimedia.org/wiki/File:Ladies%27_Home_Journal_Vol.12_No.04_(March,_1895).pdf",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/19/Ladies%27_Home_Journal_Vol.12_No.04_%28March%2C_1895%29.pdf/page1-1280px-Ladies%27_Home_Journal_Vol.12_No.04_%28March%2C_1895%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,1927,,no
866c98725d4a.jpg,wikimedia-commons,"File:Ladies' Home Journal Vol.12 No.12 (November, 1895).pdf",various,,Public domain,,"https://commons.wikimedia.org/wiki/File:Ladies%27_Home_Journal_Vol.12_No.12_(November,_1895).pdf",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/Ladies%27_Home_Journal_Vol.12_No.12_%28November%2C_1895%29.pdf/page1-1280px-Ladies%27_Home_Journal_Vol.12_No.12_%28November%2C_1895%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,1903,,no
038a00d9a7a3.jpg,wikimedia-commons,"File:Ladies' Home Journal Vol.14 No.10 (September, 1897).pdf",various,,Public domain,,"https://commons.wikimedia.org/wiki/File:Ladies%27_Home_Journal_Vol.14_No.10_(September,_1897).pdf",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/08/Ladies%27_Home_Journal_Vol.14_No.10_%28September%2C_1897%29.pdf/page1-1280px-Ladies%27_Home_Journal_Vol.14_No.10_%28September%2C_1897%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,1901,,no
2edc5f546c61.jpg,wikimedia-commons,"File:Ladies' Home Journal Vol.14 No.11 (October, 1897).pdf",various,,Public domain,,"https://commons.wikimedia.org/wiki/File:Ladies%27_Home_Journal_Vol.14_No.11_(October,_1897).pdf",https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Ladies%27_Home_Journal_Vol.14_No.11_%28October%2C_1897%29.pdf/page1-1280px-Ladies%27_Home_Journal_Vol.14_No.11_%28October%2C_1897%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,1880,,no
4ab53f76ee67.jpg,wikimedia-commons,"File:Ladies' Home Journal Vol.7 No.02 (January, 1890).pdf",various,,Public domain,,"https://commons.wikimedia.org/wiki/File:Ladies%27_Home_Journal_Vol.7_No.02_(January,_1890).pdf",https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/Ladies%27_Home_Journal_Vol.7_No.02_%28January%2C_1890%29.pdf/page1-1280px-Ladies%27_Home_Journal_Vol.7_No.02_%28January%2C_1890%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,1839,,no
44e1ad64346e.jpg,wikimedia-commons,File:The Harvard Classics Shelf of Fiction Vol. 05.djvu,,,Public domain,,https://commons.wikimedia.org/wiki/File:The_Harvard_Classics_Shelf_of_Fiction_Vol._05.djvu,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/82/The_Harvard_Classics_Shelf_of_Fiction_Vol._05.djvu/page1-1280px-The_Harvard_Classics_Shelf_of_Fiction_Vol._05.djvu.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,2096,,no
59779b3a3679.jpg,wikimedia-commons,File:The Harvard Classics Shelf of Fiction Vol. 11.djvu,,,Public domain,,https://commons.wikimedia.org/wiki/File:The_Harvard_Classics_Shelf_of_Fiction_Vol._11.djvu,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/The_Harvard_Classics_Shelf_of_Fiction_Vol._11.djvu/page1-1280px-The_Harvard_Classics_Shelf_of_Fiction_Vol._11.djvu.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,2005,,no
f44d662fbe1e.jpg,wikimedia-commons,File:The Harvard Classics Shelf of Fiction Vol. 20.djvu,,,Public domain,,https://commons.wikimedia.org/wiki/File:The_Harvard_Classics_Shelf_of_Fiction_Vol._20.djvu,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9b/The_Harvard_Classics_Shelf_of_Fiction_Vol._20.djvu/page1-1280px-The_Harvard_Classics_Shelf_of_Fiction_Vol._20.djvu.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,2068,,no
b9de69428d9e.jpg,wikimedia-commons,File:Wildwood homes - being a collection of houses and details with suggestions for the home builder (IA wildwoodhomesbe00wild).pdf,Wildwood Builders Co,,Public domain,,https://commons.wikimedia.org/wiki/File:Wildwood_homes_-_being_a_collection_of_houses_and_details_with_suggestions_for_the_home_builder_(IA_wildwoodhomesbe00wild).pdf,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/Wildwood_homes_-_being_a_collection_of_houses_and_details_with_suggestions_for_the_home_builder_%28IA_wildwoodhomesbe00wild%29.pdf/page1-500px-Wildwood_homes_-_being_a_collection_of_houses_and_details_with_suggestions_for_the_home_builder_%28IA_wildwoodhomesbe00wild%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,500,764,,no
9ce833bd9d95.jpg,openverse/flickr,Silhouetted liquor bottle shelf arrangement at a lounge,Dave Shaver,https://www.flickr.com/photos/7642177@N05,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/7642177@N05/24983811972,https://live.staticflickr.com/1649/24983811972_dce89a9219_b.jpg,liquor bottle shelf,600,516,31,yes
b37557a83faf.jpg,openverse/flickr,Bar,Sam Howzit,https://www.flickr.com/photos/12508217@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/12508217@N08/16235516979,https://live.staticflickr.com/7303/16235516979_01b6db9366_b.jpg,liquor bottle shelf,600,400,12,yes
064faa9f5dda.jpg,openverse/flickr,Wine,Tobyotter,https://www.flickr.com/photos/78428166@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/78428166@N00/4433318139,https://live.staticflickr.com/4047/4433318139_69f48ef1e6_b.jpg,liquor bottle shelf,600,449,18,yes
cd121c6e9596.jpg,openverse/flickr,pharmacy at blists hill,apdk,https://www.flickr.com/photos/62337512@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/62337512@N00/3669682422,https://live.staticflickr.com/3409/3669682422_1fc0fb6d40_b.jpg,liquor bottle shelf,600,400,17,yes
9c917a8dc17b.jpg,openverse/flickr,Cheap Wine,Joe Shlabotnik,https://www.flickr.com/photos/40646519@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/40646519@N00/487029736,https://live.staticflickr.com/189/487029736_12ac177300_b.jpg,liquor bottle shelf,600,797,16,yes
14aee5f9060e.jpg,openverse/flickr,SS+W Boardwalk (11/1/11),thezenderagenda.com,https://www.flickr.com/photos/92402750@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/92402750@N00/6307285143,https://live.staticflickr.com/6238/6307285143_047d48e993_b.jpg,liquor bottle shelf,600,400,26,yes
a663c42087ac.jpg,openverse/flickr,Diet Coke,JeepersMedia,https://www.flickr.com/photos/39160147@N03,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/39160147@N03/14391469937,https://live.staticflickr.com/3854/14391469937_bed145b997_b.jpg,liquor bottle shelf,600,448,5,yes
9b98f69cf155.jpg,openverse/flickr,TESCO - English Bottled Beer Display,D H Wright,https://www.flickr.com/photos/59521130@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/59521130@N00/7132178933,https://live.staticflickr.com/7265/7132178933_9b1f1d6b42_b.jpg,liquor bottle shelf,600,492,3,yes
602dd976bdad.jpg,openverse/flickr,Bar,Sam Howzit,https://www.flickr.com/photos/12508217@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/12508217@N08/16421715875,https://live.staticflickr.com/8679/16421715875_72b9b579ed_b.jpg,liquor bottle shelf,600,400,14,yes
263584671817.jpg,openverse/flickr,stocked bar,this_could_be_my_house,https://www.flickr.com/photos/23932622@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/23932622@N08/2270051563,https://live.staticflickr.com/2390/2270051563_dece30ecf1_b.jpg,liquor bottle shelf,600,480,20,yes
528528b6470a.jpg,openverse/flickr,"Many Crates, One Drink",Abhisek Sarda,https://www.flickr.com/photos/7927132@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/7927132@N08/3615551027,https://live.staticflickr.com/3363/3615551027_89244f206f_b.jpg,liquor bottle shelf,600,410,,no
53f5dc8be830.jpg,openverse/flickr,The Bow Bar,Bernt Rostad,https://www.flickr.com/photos/67975030@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/67975030@N00/6262991486,https://live.staticflickr.com/6100/6262991486_9f69157038_b.jpg,liquor bottle shelf,600,449,2,yes
376039aded0a.jpg,wikimedia-commons,File:DZ3 0679 A colorful row of liquor bottles lined up on a dimly lit bar ready for tonights drinks.jpg,PattayaPatrol,,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://commons.wikimedia.org/wiki/File:DZ3_0679_A_colorful_row_of_liquor_bottles_lined_up_on_a_dimly_lit_bar_ready_for_tonights_drinks.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/32/DZ3_0679_A_colorful_row_of_liquor_bottles_lined_up_on_a_dimly_lit_bar_ready_for_tonights_drinks.jpg/1280px-DZ3_0679_A_colorful_row_of_liquor_bottles_lined_up_on_a_dimly_lit_bar_ready_for_tonights_drinks.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,liquor bottle shelf,1280,853,7,yes
1a8f036e1af2.jpg,wikimedia-commons,File:Flavored Liquor (Unsplash).jpg,wu yi takeshi2,,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,https://commons.wikimedia.org/wiki/File:Flavored_Liquor_(Unsplash).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/Flavored_Liquor_%28Unsplash%29.jpg/1280px-Flavored_Liquor_%28Unsplash%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,liquor bottle shelf,1280,839,15,yes
83399e30b995.jpg,wikimedia-commons,File:The prohibition of the liquor traffic (IA prohibitionofliq00vern).pdf,"Vernon, Samuel Milton. [from old catalog]",,Public domain,,https://commons.wikimedia.org/wiki/File:The_prohibition_of_the_liquor_traffic_(IA_prohibitionofliq00vern).pdf,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b5/The_prohibition_of_the_liquor_traffic_%28IA_prohibitionofliq00vern%29.pdf/page1-500px-The_prohibition_of_the_liquor_traffic_%28IA_prohibitionofliq00vern%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,liquor bottle shelf,500,828,,no
2619a030d84f.jpg,openverse/flickr,,neil conway,https://www.flickr.com/photos/30934989@N06,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/30934989@N06/6888686727,https://live.staticflickr.com/7193/6888686727_7afce738f3_b.jpg,home bar shelf,600,400,,no
32ef5d2b136d.jpg,openverse/flickr,The Making of Harry Potter 29-05-2012,Karen Roe,https://www.flickr.com/photos/28752865@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/28752865@N08/7375634372,https://live.staticflickr.com/5075/7375634372_9f68f68054_b.jpg,home bar shelf,600,400,4,yes
b89c64482366.jpg,openverse/flickr,Cafe - IHATOBO,Guwashi999,https://www.flickr.com/photos/16877319@N07,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/16877319@N07/2431632940,https://live.staticflickr.com/3282/2431632940_f3beefa50f_b.jpg,home bar shelf,600,400,6,yes
ffa4497692a3.jpg,openverse/flickr,Anchor Brewing Co tour,Bernt Rostad,https://www.flickr.com/photos/67975030@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/67975030@N00/2878723924,https://live.staticflickr.com/3208/2878723924_21e07e2a64_b.jpg,home bar shelf,600,400,11,yes
f4f423098942.jpg,openverse/flickr,Bar.,Drab Makyo,https://www.flickr.com/photos/71503020@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/71503020@N00/387625552,https://live.staticflickr.com/185/387625552_3af6c5174d_b.jpg,home bar shelf,600,903,18,yes
95b6b8e4e121.jpg,openverse/flickr,New trinket on the bar: Bottled Poetry (wine),insidious_plots,https://www.flickr.com/photos/70928775@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/70928775@N00/5436429383,https://live.staticflickr.com/5211/5436429383_e26013d407_b.jpg,home bar shelf,600,449,,no
97b07c511a24.jpg,openverse/flickr,Verkamps Grand Canyon Store August 2008. View of northeast corner of store. 1815,Grand Canyon NPS,https://www.flickr.com/photos/50693818@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/50693818@N08/14953039142,https://live.staticflickr.com/5558/14953039142_7ef8295a49_b.jpg,home bar shelf,600,417,,no
be1affd7ea3c.jpg,openverse/flickr,Farmacia Tradicional,Eneas,https://www.flickr.com/photos/99479626@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/99479626@N00/3845247083,https://live.staticflickr.com/3528/3845247083_be96a157d4_b.jpg,home bar shelf,600,401,5,yes
b292494e780a.jpg,wikimedia-commons,"File:Ladies' Home Journal Vol.11 No.12 (November, 1894).pdf",various,,Public domain,,"https://commons.wikimedia.org/wiki/File:Ladies%27_Home_Journal_Vol.11_No.12_(November,_1894).pdf",https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/Ladies%27_Home_Journal_Vol.11_No.12_%28November%2C_1894%29.pdf/page1-960px-Ladies%27_Home_Journal_Vol.11_No.12_%28November%2C_1894%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,960,1390,,no
19343867b9c1.jpg,wikimedia-commons,"File:Ladies' Home Journal and Practical Housekeeper Vol.5 No.07 (June, 1888).pdf",various,,Public domain,,"https://commons.wikimedia.org/wiki/File:Ladies%27_Home_Journal_and_Practical_Housekeeper_Vol.5_No.07_(June,_1888).pdf",https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/Ladies%27_Home_Journal_and_Practical_Housekeeper_Vol.5_No.07_%28June%2C_1888%29.pdf/page1-1280px-Ladies%27_Home_Journal_and_Practical_Housekeeper_Vol.5_No.07_%28June%2C_1888%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,1885,,no
baf27e0bc21f.jpg,wikimedia-commons,File:The home lovers' library (Vol. 14) (IA homeloverslibrar14mard).pdf,"Marden, Orison Swett, 1848-1924, ed",,Public domain,,https://commons.wikimedia.org/wiki/File:The_home_lovers%27_library_(Vol._14)_(IA_homeloverslibrar14mard).pdf,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/The_home_lovers%27_library_%28Vol._14%29_%28IA_homeloverslibrar14mard%29.pdf/page1-1280px-The_home_lovers%27_library_%28Vol._14%29_%28IA_homeloverslibrar14mard%29.pdf.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,home bar shelf,1280,1899,,no
235da49e9472.jpg,openverse/flickr,Perfume,Jenn Durfey,https://www.flickr.com/photos/52498245@N03,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/52498245@N03/5365251823,https://live.staticflickr.com/5204/5365251823_80c3fbf056_b.jpg,whisky bottle collection,600,400,2,yes
9ef03f6a6c27.jpg,openverse/flickr,"Los Angeles Street, north from First Street, Los Angeles, ca.1910 (CHS-5171)",Fæ,https://www.flickr.com/photos/50398299@N08,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/50398299@N08/16018710203,https://live.staticflickr.com/8566/16018710203_6e098ea74f_b.jpg,whisky bottle collection,600,474,,no
09d11ecd08f5.jpg,openverse/flickr,Beer bottles collection,futureshape,https://www.flickr.com/photos/55231259@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/55231259@N00/11057422113,https://live.staticflickr.com/3679/11057422113_d88de02def_b.jpg,whisky bottle collection,600,400,46,yes
c32b07b9a851.jpg,openverse/flickr,Claive Vidiz whisky collection,Biker Jun,https://www.flickr.com/photos/69223375@N00,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,https://www.flickr.com/photos/69223375@N00/14920222113,https://live.staticflickr.com/5610/14920222113_8fdb2a613b_b.jpg,whisky bottle collection,600,400,,no
38c3a250ec24.jpg,openverse/flickr,063968:Electricity in Service Exhibition Newcastle upon Tyne Philipson 3-20 December 1924,Newcastle Libraries,https://www.flickr.com/photos/39821974@N06,CC PDM 1.0,https://creativecommons.org/publicdomain/mark/1.0/,https://www.flickr.com/photos/39821974@N06/4089081360,https://live.staticflickr.com/2756/4089081360_a5a4483308_b.jpg,whisky bottle collection,600,452,2,yes
ac284b647db4.jpg,openverse/flickr,Day 200 - Whisky Car,DaGoaty,https://www.flickr.com/photos/58169987@N00,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,https://www.flickr.com/photos/58169987@N00/4858133946,https://live.staticflickr.com/4077/4858133946_7d0c9938ac_b.jpg,whisky bottle collection,600,401,,no
